	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSDARG00000040482	71.71085229	-1.617316586	0.473054331	-3.418881255	0.000628792	0.003370119
ENSDARG00000056339	123.3897865	-1.926002267	0.385891641	-4.991044273	6.01E-07	7.13E-06
ENSDARG00000106589	60.77539657	-1.97976198	0.512843829	-3.860360345	0.00011322	0.000750097
ENSDARG00000061789	149.1046816	-1.328453534	0.370837922	-3.582302282	0.000340579	0.001972462
ENSDARG00000102774	75.12563162	-1.731262135	0.470438843	-3.680100317	0.000233142	0.00140891
ENSDARG00000070390	297.9829172	-0.703409806	0.285087579	-2.467346375	0.013611862	0.044423135
ENSDARG00000016977	83.73711718	-1.160297616	0.436205116	-2.659981675	0.00781449	0.02822489
ENSDARG00000079175	104.8119176	-1.12747925	0.400830157	-2.812860332	0.004910297	0.019241188
ENSDARG00000090679	22.63568282	-3.156390446	0.90164302	-3.500709676	0.000464021	0.002579941
ENSDARG00000032496	93.83834493	-1.170562501	0.422603464	-2.769883827	0.005607629	0.021456783
ENSDARG00000040290	196.8187942	-0.889701695	0.315281502	-2.821927988	0.004773589	0.0187976
ENSDARG00000097284	159.3441094	-1.274784052	0.359475358	-3.546234879	0.000390778	0.002208539
ENSDARG00000029259	103.6010627	-1.37929214	0.418724963	-3.294028921	0.000987623	0.004953085
ENSDARG00000070317	9.313632116	-5.278653411	1.829346299	-2.885540815	0.003907418	0.015875333
ENSDARG00000088342	28.03163844	-2.150621481	0.740017695	-2.906175754	0.003658759	0.015011235
ENSDARG00000074346	64.91259754	-1.587631574	0.501997758	-3.162626821	0.001563526	0.0073605
ENSDARG00000055784	44.3542275	-1.922665368	0.589859529	-3.259530913	0.001115966	0.005504687
ENSDARG00000076308	93.74328831	-1.292725847	0.440763127	-2.932926482	0.003357834	0.014025442
ENSDARG00000061335	254.9318882	-1.299726182	0.311264962	-4.175626362	2.97E-05	0.000231287
ENSDARG00000019008	252.0425132	-1.533657698	0.295874312	-5.183477023	2.18E-07	2.85E-06
ENSDARG00000002213	71.00247826	-2.294119902	0.523773684	-4.379983131	1.19E-05	0.00010317
ENSDARG00000055885	665.5169761	-1.594498723	0.233299867	-6.834546221	8.23E-12	2.18E-10
ENSDARG00000086126	135.4776085	-1.338361097	0.364374684	-3.673035351	0.000239686	0.001443005
ENSDARG00000070430	111.1108143	-1.783938493	0.416496703	-4.283199557	1.84E-05	0.000152275
ENSDARG00000089033	133.2980635	-1.270152492	0.372720779	-3.407785567	0.000654923	0.003495535
ENSDARG00000040251	154.0936061	-0.95155475	0.353049021	-2.69524823	0.007033621	0.025866313
ENSDARG00000003027	156.1098824	-0.840960472	0.340954188	-2.466491104	0.013644412	0.044491538
ENSDARG00000098455	104.9289622	-1.550258986	0.420419256	-3.687411943	0.000226546	0.001374243
ENSDARG00000060753	17.06360669	-2.815568521	0.969316142	-2.904695793	0.003676102	0.015066288
ENSDARG00000077326	430.2736147	-1.383019369	0.269254118	-5.136483626	2.80E-07	3.57E-06
ENSDARG00000010420	123.4198364	-1.466810915	0.432071972	-3.394830049	0.000686712	0.00363588
ENSDARG00000076685	43.16107602	-3.03119127	0.714174195	-4.24433043	2.19E-05	0.000177478
ENSDARG00000074691	92.04740194	-1.086919152	0.443369739	-2.451496022	0.014226376	0.04596753
ENSDARG00000026941	179.2327282	-1.455134716	0.340387997	-4.274929579	1.91E-05	0.000157294
ENSDARG00000069857	276.2677599	-1.225517418	0.28434384	-4.309984056	1.63E-05	0.000136837
ENSDARG00000098080	523.305143	-1.178892088	0.246643778	-4.779735779	1.76E-06	1.87E-05
ENSDARG00000103181	187.6677736	-1.627057979	0.368718167	-4.412741559	1.02E-05	9.07E-05
ENSDARG00000104311	204.6585093	-0.915804553	0.357500485	-2.561687578	0.010416497	0.03582201
ENSDARG00000101888	29.28689085	-2.634738554	0.755093908	-3.489285939	0.000484313	0.002674118
ENSDARG00000103978	230.4699705	-1.326106246	0.308773575	-4.294753028	1.75E-05	0.000145624
ENSDARG00000098135	79.23740096	-1.400005803	0.486671837	-2.876693692	0.004018655	0.016275594
ENSDARG00000060469	96.46287255	-1.71831596	0.423205549	-4.060239668	4.90E-05	0.000358024
ENSDARG00000087369	63.47386187	-1.568288553	0.506541951	-3.096068452	0.001961051	0.008944498
ENSDARG00000024717	223.0122952	-1.894143474	0.311406564	-6.082541907	1.18E-09	2.31E-08
ENSDARG00000023724	524.9084947	-0.595595633	0.242613529	-2.454915176	0.014091784	0.045647865
ENSDARG00000010981	271.6086883	-0.987933847	0.357884738	-2.760480517	0.00577164	0.021957401
ENSDARG00000053828	26.93962124	-1.907488284	0.738843471	-2.581721784	0.00983088	0.034169519
ENSDARG00000040081	18.06536354	-2.481876683	1.021587928	-2.429430315	0.015122572	0.048294096
ENSDARG00000097528	153.6999418	-1.829894355	0.362225151	-5.05181473	4.38E-07	5.36E-06
ENSDARG00000024940	161.9027542	-1.227330789	0.363669647	-3.374850774	0.000738557	0.003866583
ENSDARG00000079946	40.54105827	-2.485197652	0.680385487	-3.652631777	0.000259566	0.0015462
ENSDARG00000089665	63.66257086	-1.72760967	0.506664114	-3.409773103	0.000650169	0.003475962
ENSDARG00000089586	18.11669423	-2.531212504	0.955894619	-2.648003717	0.008096863	0.029090809
ENSDARG00000027609	56.62218155	-2.610630205	0.592874631	-4.403342745	1.07E-05	9.42E-05
ENSDARG00000017220	53.99816873	-1.600693248	0.549897643	-2.91089309	0.003603973	0.014853136
ENSDARG00000099491	1725.643369	-0.955986668	0.251553883	-3.800325631	0.000144506	0.00092647
ENSDARG00000099715	49.83216661	-1.573801857	0.587970106	-2.676669852	0.007435787	0.027085794
ENSDARG00000014340	135.7453862	-1.515284183	0.390585163	-3.879523158	0.000104661	0.000702496
ENSDARG00000076638	48.64772663	-1.496224992	0.602308136	-2.484152054	0.012986035	0.042692868
ENSDARG00000021849	75.67459482	-2.634252392	0.489407054	-5.382538671	7.34E-08	1.04E-06
ENSDARG00000046087	75.04313186	-2.685273968	0.51992404	-5.164742852	2.41E-07	3.14E-06
ENSDARG00000089237	29.96206678	-2.252743052	0.717560498	-3.13944686	0.001692671	0.007888368
ENSDARG00000100886	319.971162	-1.409755897	0.324525016	-4.344059244	1.40E-05	0.000119475
ENSDARG00000087131	27.55630014	-2.025460373	0.789847069	-2.564370311	0.01033632	0.035616694
ENSDARG00000105258	126.9230817	-1.014961136	0.391395798	-2.593183526	0.009509201	0.033274403
ENSDARG00000014858	4.329577669	-5.633820166	2.264750946	-2.487611353	0.012860419	0.042370882
ENSDARG00000005713	80.63639895	-1.262124307	0.485577967	-2.599220706	0.009343568	0.032754538
ENSDARG00000079834	16.18994257	-2.755188592	0.994011743	-2.771786763	0.005574954	0.021353043
ENSDARG00000069589	331.7869921	-1.309209856	0.283141699	-4.623868053	3.77E-06	3.73E-05
ENSDARG00000059760	58.35819091	-1.53845619	0.538373732	-2.85759891	0.004268596	0.017121663
ENSDARG00000088929	118.0790937	-1.061761709	0.410816066	-2.584518467	0.009751508	0.033961295
ENSDARG00000043963	108.4069826	-2.177290963	0.439795703	-4.950687209	7.40E-07	8.61E-06
ENSDARG00000074540	455.8297666	-1.510358633	0.257221223	-5.87182744	4.31E-09	7.58E-08
ENSDARG00000007496	141.0982988	-2.012702014	0.369207052	-5.451418116	5.00E-08	7.35E-07
ENSDARG00000043912	160.9304918	-1.491201377	0.382227231	-3.901347828	9.57E-05	0.000649213
ENSDARG00000071017	154.6173328	-1.712280073	0.361040158	-4.742630527	2.11E-06	2.20E-05
ENSDARG00000006332	309.9786564	-1.871395024	0.280607419	-6.669086046	2.57E-11	6.45E-10
ENSDARG00000015201	294.6577355	-1.042559016	0.291369025	-3.578139493	0.000346049	0.001999312
ENSDARG00000021509	113.7668017	-1.156096423	0.407544125	-2.836739269	0.004557681	0.018088416
ENSDARG00000032571	205.5402255	-2.070840682	0.323969837	-6.392078664	1.64E-10	3.69E-09
ENSDARG00000040179	173.2049427	-0.827260897	0.328094768	-2.521408377	0.011688611	0.039282002
ENSDARG00000021997	11.72972726	-4.511985235	1.463217062	-3.083606222	0.002045081	0.009274867
ENSDARG00000032277	74.99693487	-1.608058422	0.463782562	-3.467267969	0.000525777	0.002874999
ENSDARG00000040184	2257.905013	-0.486548788	0.201410677	-2.415705038	0.015704778	0.049780644
ENSDARG00000005416	27.71877776	-1.978471109	0.760881147	-2.600236733	0.009315947	0.032675616
ENSDARG00000078327	21.23706037	-2.502384056	0.889401813	-2.813558528	0.004899647	0.019207295
ENSDARG00000012467	183.4987684	-1.139434056	0.339106304	-3.360108737	0.000779118	0.004044796
ENSDARG00000104103	428.7270971	-1.37139608	0.27309245	-5.021728283	5.12E-07	6.17E-06
ENSDARG00000045857	342.3591201	-0.714089255	0.26880252	-2.656557148	0.007894307	0.028453603
ENSDARG00000058801	251.3065888	-0.818459057	0.290422087	-2.818170841	0.00482981	0.018980047
ENSDARG00000106218	58.11533423	-1.919872046	0.616020964	-3.116569333	0.001829687	0.008444472
ENSDARG00000074401	33.2356037	-2.122306236	0.697008733	-3.044877538	0.002327751	0.010358572
ENSDARG00000104709	116.7337669	-1.340094983	0.395087247	-3.391896325	0.000694107	0.003668942
ENSDARG00000063242	190.0627415	-2.053854966	0.335294842	-6.125519113	9.04E-10	1.81E-08
ENSDARG00000004262	98.93871596	-1.540462846	0.431743804	-3.56800221	0.000359713	0.002061505
ENSDARG00000010301	344.0494568	-0.844557449	0.267099145	-3.161962383	0.001567098	0.007374724
ENSDARG00000037528	209.8733954	-1.130680955	0.33782896	-3.34690358	0.000817196	0.004213984
ENSDARG00000043687	92.46089429	-1.059560022	0.430093814	-2.463555594	0.013756656	0.044773868
ENSDARG00000043684	95.27571349	-1.813329941	0.440660761	-4.115024757	3.87E-05	0.000290774
ENSDARG00000037033	40.9877526	-2.586296064	0.637620346	-4.056169289	4.99E-05	0.000363212
ENSDARG00000013542	386.2367093	-1.096933824	0.264671766	-4.144506394	3.41E-05	0.000259782
ENSDARG00000043497	304.097175	-1.84283343	0.29042732	-6.345248208	2.22E-10	4.88E-09
ENSDARG00000011000	805.6358396	-0.665067792	0.220646065	-3.014183785	0.002576717	0.011291078
ENSDARG00000086825	22.62446535	-2.47764543	0.885375043	-2.798413451	0.005135433	0.019956341
ENSDARG00000070625	25.6512348	-1.93068738	0.768699601	-2.511627919	0.012017572	0.040174975
ENSDARG00000088377	17.75779198	-2.992206966	1.086457674	-2.754094372	0.005885479	0.022305542
ENSDARG00000007783	32.70070389	-3.517678333	0.770555519	-4.565119899	4.99E-06	4.77E-05
ENSDARG00000089549	89.12538229	-1.511434833	0.450467651	-3.355257207	0.000792912	0.00410863
ENSDARG00000016454	44.65443243	-1.561281434	0.597164123	-2.614493024	0.008935999	0.03156794
ENSDARG00000019706	51.79998881	-1.529196308	0.543768592	-2.812218892	0.004920101	0.019271734
ENSDARG00000042946	62.34119112	-1.398796952	0.509822428	-2.743694423	0.006075206	0.022880971
ENSDARG00000094057	51.24492629	-1.6453563	0.553233432	-2.974072434	0.002938757	0.01262107
ENSDARG00000011445	38.37053514	-2.30088005	0.654071914	-3.5177784	0.000435176	0.002438327
ENSDARG00000055610	503.9485179	-0.959952348	0.250288614	-3.835381616	0.000125369	0.000817529
ENSDARG00000055416	163.0607294	-0.989977218	0.350050453	-2.828098658	0.004682537	0.018488364
ENSDARG00000030844	107.3313678	-1.135485033	0.413389508	-2.746767904	0.006018571	0.022704595
ENSDARG00000042557	192.2277496	-1.185285045	0.351537719	-3.371715128	0.000747017	0.003903483
ENSDARG00000007127	539.3327663	-0.84791753	0.270474129	-3.134930255	0.00171895	0.007994137
ENSDARG00000042644	731.2841719	-1.357857908	0.300253256	-4.522375294	6.11E-06	5.71E-05
ENSDARG00000007179	518.0963477	-1.633601438	0.25138436	-6.49842114	8.12E-11	1.91E-09
ENSDARG00000020693	321.2864696	-1.242164087	0.294057572	-4.22422071	2.40E-05	0.000192146
ENSDARG00000021913	47.51897926	-2.253674411	0.608206844	-3.705440731	0.000211023	0.001294399
ENSDARG00000018871	255.4531696	-1.66094101	0.329226628	-5.044977738	4.54E-07	5.53E-06
ENSDARG00000002333	125.0200176	-2.211846592	0.461395278	-4.793821473	1.64E-06	1.76E-05
ENSDARG00000004697	110.2330408	-1.181713997	0.42029754	-2.811612928	0.004929378	0.019300196
ENSDARG00000042130	133.395308	-1.367850163	0.402254794	-3.400457086	0.000672733	0.003572707
ENSDARG00000042129	61.49168584	-1.604150632	0.52843105	-3.035685794	0.002399893	0.010635223
ENSDARG00000042120	141.523067	-1.039049745	0.355232536	-2.924984733	0.003444731	0.014304354
ENSDARG00000028163	282.9791376	-2.047005892	0.29955939	-6.83338917	8.29E-12	2.19E-10
ENSDARG00000024189	21.83618944	-2.021168752	0.834727866	-2.421350518	0.015462959	0.049119592
ENSDARG00000070052	49.17471857	-3.022770774	0.624647953	-4.83915902	1.30E-06	1.43E-05
ENSDARG00000042877	83.80011965	-2.011926641	0.454114982	-4.430434403	9.40E-06	8.42E-05
ENSDARG00000054137	29.20734148	-2.174765842	0.739201992	-2.94204543	0.003260521	0.013714481
ENSDARG00000042577	53.78150862	-2.29610593	0.561672751	-4.087978143	4.35E-05	0.000322091
ENSDARG00000031587	217.0512653	-0.790918426	0.310949724	-2.543557252	0.010973007	0.037347921
ENSDARG00000041910	27.02626029	-2.226116913	0.756176359	-2.943912337	0.003240918	0.013643987
ENSDARG00000017982	41.39467046	-2.020099985	0.612541536	-3.297898779	0.000974112	0.004895559
ENSDARG00000002877	126.5038561	-1.097892036	0.389397002	-2.819467099	0.004810346	0.01892293
ENSDARG00000069401	50.6951996	-2.755394523	0.604174792	-4.560591669	5.10E-06	4.87E-05
ENSDARG00000014039	226.316495	-1.615849793	0.303654614	-5.321341154	1.03E-07	1.43E-06
ENSDARG00000028475	649.0685747	-0.819696024	0.230959283	-3.549093221	0.00038656	0.002189861
ENSDARG00000016528	151.2344694	-1.769652441	0.357514239	-4.949879611	7.43E-07	8.63E-06
ENSDARG00000041411	766.1044689	-0.772042312	0.236869295	-3.259360033	0.001116639	0.005506589
ENSDARG00000041402	687.3691365	-0.760173984	0.232859014	-3.264524617	0.001096479	0.005425297
ENSDARG00000078770	70.25920067	-2.13233763	0.507957542	-4.19786587	2.69E-05	0.000212438
ENSDARG00000057128	550.765655	-2.070893051	0.252281036	-8.208675063	2.24E-16	9.89E-15
ENSDARG00000067913	190.4943062	-1.29200889	0.344997683	-3.744978453	0.000180409	0.001122033
ENSDARG00000028971	262.1461321	-0.840012723	0.290274326	-2.893858144	0.0038054	0.015533188
ENSDARG00000004721	9.690445793	-3.684943104	1.389073482	-2.652806459	0.007982563	0.028725576
ENSDARG00000077387	16.18063575	-2.514333261	0.984895403	-2.552893692	0.01068321	0.036516981
ENSDARG00000024746	601.5735396	-0.804741302	0.272056278	-2.957995706	0.003096464	0.013158952
ENSDARG00000038432	550.1464755	-0.960129168	0.252991595	-3.79510303	0.000147582	0.00094202
ENSDARG00000100209	490.1867611	-1.178688601	0.268372171	-4.391992643	1.12E-05	9.84E-05
ENSDARG00000008218	294.0259719	-0.85316156	0.278963699	-3.058324661	0.002225783	0.009973839
ENSDARG00000093659	171.7033864	-2.115659066	0.345998139	-6.114654475	9.68E-10	1.92E-08
ENSDARG00000102965	44.41973824	-1.500225497	0.599719716	-2.501544399	0.012365294	0.041074261
ENSDARG00000101530	89.48656896	-1.872432574	0.454518194	-4.119598727	3.80E-05	0.000285886
ENSDARG00000104128	146.4206263	-1.195337938	0.367987829	-3.24830835	0.001160934	0.005688487
ENSDARG00000058563	177.1359077	-1.440209073	0.369190848	-3.900988018	9.58E-05	0.000649949
ENSDARG00000076419	84.83282294	-1.598044947	0.487949478	-3.275021328	0.00105654	0.005250692
ENSDARG00000095437	43.02626457	-1.702786684	0.622960706	-2.733377351	0.006268847	0.023522575
ENSDARG00000062612	164.3291273	-0.869021655	0.33532675	-2.591566749	0.009554001	0.03342507
ENSDARG00000022974	419.1774259	-1.423884215	0.263103922	-5.411869972	6.24E-08	8.99E-07
ENSDARG00000008384	147.1820159	-1.451720842	0.39364009	-3.687939514	0.000226077	0.001372265
ENSDARG00000101996	377.1187836	-0.859673994	0.26013413	-3.304733577	0.000950667	0.00480162
ENSDARG00000005916	119.8157959	-1.013599905	0.387016195	-2.619011601	0.008818495	0.031227559
ENSDARG00000035686	23.50006138	-2.251334012	0.882758982	-2.550338266	0.010761844	0.036739964
ENSDARG00000074746	54.47852446	-1.87103863	0.537792913	-3.479106151	0.000503089	0.002765118
ENSDARG00000043624	72.45913513	-1.374147934	0.479160724	-2.867822563	0.004133073	0.016647652
ENSDARG00000006508	29.24447126	-2.487026521	0.737954277	-3.370163433	0.000751236	0.003918404
ENSDARG00000023443	206.6579851	-0.819087984	0.325141331	-2.519175219	0.01176301	0.039504367
ENSDARG00000043593	43.44247988	-2.384400401	0.615339922	-3.874932074	0.000106654	0.000713496
ENSDARG00000058716	141.4089607	-1.581014279	0.370492641	-4.267329777	1.98E-05	0.000162329
ENSDARG00000010252	40.77629348	-2.564909156	0.750249174	-3.41874306	0.000629111	0.00337089
ENSDARG00000058053	45.88750529	-1.689601917	0.637495092	-2.65037635	0.008040215	0.028903512
ENSDARG00000092482	121.0645014	-1.753615379	0.408721221	-4.290492614	1.78E-05	0.000147996
ENSDARG00000058032	44.08738615	-1.972725219	0.609557418	-3.236323867	0.001210799	0.005910191
ENSDARG00000039459	82.17678981	-2.148556784	0.464456958	-4.625954559	3.73E-06	3.70E-05
ENSDARG00000057648	870.4012218	-1.196125643	0.238657959	-5.011882486	5.39E-07	6.46E-06
ENSDARG00000078216	77.08245333	-1.361789764	0.460248825	-2.958812041	0.003088274	0.013139713
ENSDARG00000057433	83.45419839	-1.317277748	0.445555823	-2.956481952	0.003111704	0.013210118
ENSDARG00000042139	62.6558739	-1.260272861	0.499449177	-2.523325533	0.011625073	0.039147706
ENSDARG00000042122	51.75453	-2.249726235	0.578875011	-3.886376491	0.000101752	0.000685235
ENSDARG00000042112	127.5155377	-1.095783657	0.387235633	-2.829759362	0.004658303	0.018422997
ENSDARG00000061989	153.8520888	-1.261744303	0.344663922	-3.660795988	0.000251433	0.001503818
ENSDARG00000057231	13.54123805	-2.645896346	1.073795928	-2.464058837	0.013737356	0.044718635
ENSDARG00000013711	57.01276766	-1.466668668	0.530914318	-2.762533647	0.005735465	0.021880497
ENSDARG00000043093	24.8192114	-2.277450365	0.782593459	-2.910132125	0.00361276	0.014882958
ENSDARG00000009390	332.8480668	-0.750112475	0.279345348	-2.685251359	0.007247528	0.026512772
ENSDARG00000015356	48.64547954	-2.217407315	0.59083864	-3.752982901	0.000174743	0.0010921
ENSDARG00000015164	347.3825854	-0.793061011	0.311367743	-2.547023664	0.010864607	0.03704466
ENSDARG00000087740	56.82559515	-1.306330952	0.531482261	-2.457901325	0.013975157	0.045346607
ENSDARG00000069100	515.0991965	-0.600789312	0.248217832	-2.420411572	0.015502949	0.049230329
ENSDARG00000038655	23.24862966	-2.819659298	0.846030404	-3.332810837	0.000859734	0.004419087
ENSDARG00000060361	50.34740085	-1.62341322	0.591519669	-2.744478851	0.006060706	0.022842219
ENSDARG00000052455	730.3397891	-0.59428479	0.22478372	-2.643807074	0.008197937	0.029393831
ENSDARG00000028295	168.3927317	-0.939004837	0.366579866	-2.561528671	0.010421264	0.03582201
ENSDARG00000068855	50.52433476	-1.74909702	0.591693696	-2.956085272	0.003115709	0.013213688
ENSDARG00000073847	107.9061872	-1.692182933	0.430636698	-3.929490779	8.51E-05	0.000583091
ENSDARG00000056210	38.39167283	-1.843482658	0.63269886	-2.913681016	0.003571947	0.014756
ENSDARG00000056331	125.2068473	-1.397744226	0.379589457	-3.682252493	0.000231182	0.001398387
ENSDARG00000061314	474.8678613	-0.941630802	0.249402987	-3.775539394	0.000159662	0.001009351
ENSDARG00000079620	28.05715503	-1.855301123	0.754887455	-2.457718844	0.013982259	0.045361984
ENSDARG00000097877	85.31841339	-1.804950637	0.464949716	-3.882034068	0.000103586	0.000696369
ENSDARG00000033184	349.4430849	-1.413569713	0.293369951	-4.818386159	1.45E-06	1.57E-05
ENSDARG00000068590	30.15204828	-1.842036629	0.709073138	-2.59780907	0.009382065	0.032871479
ENSDARG00000010862	338.2785744	-0.744913892	0.269731603	-2.761685624	0.005750382	0.021906344
ENSDARG00000055970	124.6413423	-1.049212904	0.395020497	-2.656097371	0.007905079	0.028487077
